maintenance_tasks.uid,maintenance_tasks.need_date,maintenance_tasks.device_id
tm:3e0ffd8f83924ab5af2ecc37faf4015c,769.5,dev:4e4d378f567d410487d697241734c3c7
tm:7c61f0c404f4451cbce848662d4cfa41,509.5,dev:021a01a8f16142a1bbac70295783e279
tm:6db81077e85048e598f9b68a0190c01e,514.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:238fb22cd6ee4a198c546f241942249c,526.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:4202391f95c44eb39ffd548bef612150,507.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:e1aa278ba0234a9384e6218e88f4aeb0,611.5,dev:021a01a8f16142a1bbac70295783e279
tm:a8f2ad8eab5a4eca9c28fad90608371f,616.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:f12a0cc8cb5c453485da22c2d960116f,622.5,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:a829562da028426e9a0381406d595d20,601.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:6bef47cb24a1443787b2eb06744c747c,716.0,dev:021a01a8f16142a1bbac70295783e279
tm:376d608d07ee45e68a4c38a10723407f,721.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:79ae544fc02344c2a167abc63de3fb5c,725.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:0323d681105e497eaa526c1c596303f4,730.0,dev:f013821889c046c2ad179d69793afe91
tm:893b117857d9463babb385f0648dce98,692.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:1564005682e942f38a238369fa8649e7,821.5,dev:021a01a8f16142a1bbac70295783e279
tm:04beffed8b7f40beaf8720d05a159e3a,826.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:55dd01d844b746ceaf00278dc45bf854,782.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:e676b7de39bf4012aa3aedcd12278d9b,926.5,dev:021a01a8f16142a1bbac70295783e279
tm:c1f4f07baf904328b806d8228bf1a4ec,931.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:79dc9301c9a444769e26a69bb228d3a5,877.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:3a75d6c894ba4c5a88eec7c5f726d65b,931.0,dev:021a01a8f16142a1bbac70295783e279
tm:f3702483b38b447491118509d4d4b442,936.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:f6bf26340e4742d992f37b88e602ec5e,921.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:36a92a23c5f3445096056022faeca12f,926.0,dev:f013821889c046c2ad179d69793afe91
tm:b4445a34272743759c3ebf038d9a8352,859.5,dev:d1e97fd18b904b2491a214f1a4c60483
tm:4b15b025146b4089bc4258a3beb8a172,580.5,dev:09726e9da7624d3b965d49354ac7e211
tm:f45447c8b3664817b3370a1868fe8fec,585.5,dev:da3906f13fe24996a59811ebee9ee930
tm:7a89e6da0c2c4933be266fdb09947759,606.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:34f4ed96546b4d37aa9fce6adb52880e,588.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:5b39d25286da4b49a357b8ae46473b93,692.0,dev:09726e9da7624d3b965d49354ac7e211
tm:0dec4b332637438b93117a43b1dea408,697.0,dev:da3906f13fe24996a59811ebee9ee930
tm:bec4e4edfb40483f98724bcd1bb88faf,705.5,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:e51d397d1bd047c8ba4a56c396341ce0,685.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:925b2690019f4ca7b084926805b09509,806.5,dev:09726e9da7624d3b965d49354ac7e211
tm:5f7902efa1004194bce0a6fba5f50540,811.5,dev:da3906f13fe24996a59811ebee9ee930
tm:15142118ada44c30956fb1f1a9296fd7,805.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:06800342eb52474e9f9d063c17281bdd,781.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:9b9da83715394e01a0a28ed64ad6c397,916.0,dev:09726e9da7624d3b965d49354ac7e211
tm:45f6f2dbb5c24d0499c9cee7ab89fa27,921.0,dev:da3906f13fe24996a59811ebee9ee930
tm:10e758273e984f3692722e97099f037a,876.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:1cccc5019fe448debfa0359a88530cf1,1025.5,dev:09726e9da7624d3b965d49354ac7e211
tm:2255e18f99284716a8b22542a451656b,973.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:ccf60ef9b2894a3b8087121eec5fc05d,911.0,dev:09726e9da7624d3b965d49354ac7e211
tm:5c035fcae33d4e09b3b26e3fc2bc1adf,916.0,dev:da3906f13fe24996a59811ebee9ee930
tm:529db18db7b44a0ea3ec1a6c30d88198,713.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:7b6476a2f18d44cb9c462317f8e234e4,714.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:448e23b3cc634f5ca59c35ed22547dc7,1042.5,dev:09726e9da7624d3b965d49354ac7e211
tm:d64f75e8cdd34462817cc7ffa0ce5273,1047.5,dev:da3906f13fe24996a59811ebee9ee930
tm:456ece29fe5f4927a39cd63a4fb34526,1079.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:84b14faed8f141668acc67fb058e910f,1081.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:f60478db3eed4cc1b942231b96a4c874,1177.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:82f942a64e734bbb8b6aa6948f9fcbf6,572.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:f53790f675354d40928aaf17c96ebf51,424.0,dev:20a40dd7f232420c831cb46be36c815c
tm:e38f7c42a07d42f4bfd0659d31a5d238,611.0,dev:959203f7cafc4b218841cc27d96e70be
tm:05d26e7ca1754491a22726874fcee7f5,672.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:8fb34c50ecf744b39f82a068db60aadd,539.0,dev:20a40dd7f232420c831cb46be36c815c
tm:70daaf7fbc2c467c9f28cf53e9b36339,727.0,dev:959203f7cafc4b218841cc27d96e70be
tm:02099e9de88e46b3bd54430fdf293f92,767.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:c34c138c4386460e90d163ea2255a47a,717.0,dev:20a40dd7f232420c831cb46be36c815c
tm:ca95ba12e546410bb6cb9dafbaa07f55,840.0,dev:959203f7cafc4b218841cc27d96e70be
tm:92b7fcad02de4ddc93e56ac7a85cbf0d,864.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:d43eeab03e584de4ac46514d95cb5aea,955.0,dev:959203f7cafc4b218841cc27d96e70be
tm:700ea5f1c3924798a108e0ec0422d632,958.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:4788d0c73a824bc6b5f05d76e1ef9644,1057.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:22e71a33982046f9aaf350c795f7d45e,900.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:d7081c834ca9460db501617d0550300b,716.5,dev:20a40dd7f232420c831cb46be36c815c
tm:e34ea2bab1984557bec8f094a4326289,749.5,dev:959203f7cafc4b218841cc27d96e70be
tm:177777dba1664a35b5d0d560780f198d,995.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:0d268ff844584b4e8ec2000f5d7d1873,941.5,dev:20a40dd7f232420c831cb46be36c815c
tm:ddf0481f05744f2eb6380d716f352cf8,963.0,dev:959203f7cafc4b218841cc27d96e70be
tm:25d836a463264ebba6e16c57184d7b17,1044.0,dev:20a40dd7f232420c831cb46be36c815c
tm:1ec9bc68456f49adb61eca6738df9957,313.5,dev:c6120391722d453495ab7780c1916e9c
tm:51d7eb78855c448299cdc0f828913cdb,328.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:ad22b9b7b2664f5394b9ef2b3e018916,319.0,dev:0d9221fa9945438686409c97356f1a94
tm:363a757b3c184623807979bb373d4422,412.5,dev:c6120391722d453495ab7780c1916e9c
tm:de019678a9344484bc796150a92c7cdd,429.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:e11df560c8ae4c109e2e7a0051b8b6b4,416.0,dev:0d9221fa9945438686409c97356f1a94
tm:9a409f07dc93490babdd87d5a4ffc402,513.0,dev:c6120391722d453495ab7780c1916e9c
tm:0c321e8090d04496b50038ceaadb0ea4,568.0,dev:dd0a70c3245f4456a7bbf423e313b327
tm:eadb6d1b4abc4e0e8abc75a278c602ee,515.0,dev:0d9221fa9945438686409c97356f1a94
tm:c7892931e3a14817b4e0c69c15b9368a,610.5,dev:c6120391722d453495ab7780c1916e9c
tm:1b6aba53c22a4c5a955fdd7efbf58cae,611.0,dev:0d9221fa9945438686409c97356f1a94
tm:f05b8a9950e341169f5ca060fcec93e0,707.5,dev:c6120391722d453495ab7780c1916e9c
tm:3278a4d0b32547ae9ffa224a547206a0,706.0,dev:0d9221fa9945438686409c97356f1a94
tm:98e15531d3fd407794ae00bb0d142621,802.0,dev:c6120391722d453495ab7780c1916e9c
tm:777ea68c1008453c87b9b1ea0318875f,662.5,dev:c6120391722d453495ab7780c1916e9c
tm:e5b5f0b20bd146a68ead51c1f6866cc3,572.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:6b5241f2e41245aa862e7241f509cb8d,577.0,dev:0d9221fa9945438686409c97356f1a94
tm:d600e221a2aa43f892123e13182ffa8b,759.0,dev:c6120391722d453495ab7780c1916e9c
tm:c1bea0edeb004b7e9d8d11542b97d653,723.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:1b08494a0cb94e2ea408b4bed297225a,680.5,dev:0d9221fa9945438686409c97356f1a94
tm:cfbad5617d584079bf01a3ef98db82d8,474.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:852d3eff738449c1805c45e887521722,447.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:a9c1bd41718d44338a71b32efd7def70,490.0,dev:60537210eb5142139fbf55b30582c004
tm:85ed35fd08de4dd481ee20e55db0135d,570.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:d49573ae385c4faf92a8535328c4e302,551.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:2130cf183a3440f88dcdc3b9a3b1b659,616.0,dev:60537210eb5142139fbf55b30582c004
tm:aec715040d33488da854927ba1251d75,660.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:ce2911f768b54ff2bbffd0cdf83184e9,659.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:114faefc3a474c5dade68b5394c48b12,745.0,dev:60537210eb5142139fbf55b30582c004
tm:deaa51dc1a51412cbc3781d71bdd6248,750.0,dev:d501263712e04c25a4db53f2fa171599
tm:9ed576ccc14f46c1a436405d95b36494,757.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:f386457b58884ceba1821cbdac08caec,852.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:c8bda0b53066429e8331cb333e1f86ee,947.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:9cad2964d5844e9988c1d6e31f7eb369,807.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:c934885ec0144dd697501a09db9ca71b,622.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:cc9c60eb270742648eb26870eb45776b,688.5,dev:60537210eb5142139fbf55b30582c004
tm:2abf33eaf1e148aba33207bef24a7f62,520.0,dev:225605e54a1d4a808f8da32766701c52
tm:0355d7dab7f24babb01778280ea43422,578.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:29a5e36d9c0d40ad887cf36551c4867b,513.0,dev:e0f255e00968435896705b917cd569f7
tm:f43155b500664aef92f17201b5970720,607.0,dev:225605e54a1d4a808f8da32766701c52
tm:c205f5cd720b4ee99ab7f6d38b9f97cf,691.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:1a92abf8190a491e86d92b24947e6b7f,594.0,dev:e0f255e00968435896705b917cd569f7
tm:f72b01e6a5ca48479fa83adce47b7ce3,690.0,dev:225605e54a1d4a808f8da32766701c52
tm:fb76996ee2a24c6ca3acce3a9d29d590,800.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:c0d958628f1248e283d1f6dcc55406c5,677.0,dev:e0f255e00968435896705b917cd569f7
tm:58a7f6c629cc4e369bdedca69fb0272a,773.0,dev:225605e54a1d4a808f8da32766701c52
tm:577d0c7248f94d4bb31ed0477a527344,781.5,dev:e0f255e00968435896705b917cd569f7
tm:85d86dd0b63e45618062298e82b4ef46,856.0,dev:225605e54a1d4a808f8da32766701c52
tm:1e65539dadd748e3b794e92d73a04d16,887.0,dev:e0f255e00968435896705b917cd569f7
tm:ea933839f39c43ba97b350c7106e5d5d,937.5,dev:225605e54a1d4a808f8da32766701c52
tm:0864fb25dd164cfb982e547287319307,973.0,dev:e0f255e00968435896705b917cd569f7
tm:5a64415f297942c6a47cf6b5754a19fb,1018.0,dev:225605e54a1d4a808f8da32766701c52
tm:e630799b36094b8fad4d419362557782,881.5,dev:225605e54a1d4a808f8da32766701c52
tm:c8d878e77fd34683a0b2f99fa5633610,856.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:c07777190be9496baab3fb37a3463148,783.0,dev:e0f255e00968435896705b917cd569f7
tm:ecbc7b8a254f4d4089b840f677d57750,1057.0,dev:e0f255e00968435896705b917cd569f7
tm:b0fc91e98c954fa789688bddd04e6cd7,584.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:64616e6db42d421a9cf7491ada7d2757,589.0,dev:a7f5410bb99241ca848dc06899612a67
tm:daa09790e94e41378addc8125b4829ba,598.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:c5012c5e4e324530adc835a5cba2770e,612.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:48502d16df694d94a7f9969455cbb6c7,617.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:3607275b4f3b41f28fd89ba8a150edca,695.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:781f08ce2b6745c4b863b362f38e29d9,700.5,dev:a7f5410bb99241ca848dc06899612a67
tm:a5296697491e4134abc55a74a6dac4fe,692.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:20a2a4e2cbf542218266b67b37fd031c,741.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:279bbeaea8f14c579f034cf20073a595,746.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:eb07a9ea5937429b8d35a48ee4c94f0f,807.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:c7b60993dfc64ea09cc51411f8c42000,812.5,dev:a7f5410bb99241ca848dc06899612a67
tm:9d19e584bb1e44ab9225fa602593d06b,785.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:b708e0f4138941ba8590f766c75fe593,869.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:a42ae5cd45854bd1bc311bc0b99b9b3d,874.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:3e9a9c0051924ef79bfdc0fb34001f53,921.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:72fcc6e1155f4dfc8b1c1c15c4bf4f5b,926.0,dev:a7f5410bb99241ca848dc06899612a67
tm:b2ed3ac6df184011bb56a42c0684c137,1032.0,dev:a7f5410bb99241ca848dc06899612a67
tm:7b73a489fd9f4268ab0275e1db3f2e00,1138.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:3e71a2ab4fd64e28a7b67908646a864f,1143.5,dev:a7f5410bb99241ca848dc06899612a67
tm:d9f6e54fe3164740a99d42fd80b4289d,934.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:efd54982c8db49bfa1b4592291ea5d01,939.0,dev:a7f5410bb99241ca848dc06899612a67
tm:50c245a4619444699d0294c440471506,754.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:8b5da6205d834d558dce44992c5e286c,871.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:7b21dc16d65f44afbb043f8afa08df7c,1118.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:eabdc6f9cb8e4b1eadf3a96a1119fff6,414.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:093589666ec74d23ac0cfe25382650f7,456.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:b961f8b2a4fa41b3bb1f8c352371980b,446.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:dd9bec49f847479888e8da5dabb4ccc8,508.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:2966d83b2ff1418b86eaa1e052874081,555.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:da5fdd41ff304ceab82dcacb61b2c75a,554.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:2ad9a99014a2467fa253b31033f345cc,604.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:b4610eb7bf9d4a7490274556c072417d,652.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:de321b1d1ef448feb0b62dfbc34f17fd,657.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:a98410ef331f41e1966a76fb32e5ed7b,701.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:d0cec46fa4f34a03b20d877c6ed2d5ca,765.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:27afa27f978f46cf840397dee80c63be,798.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:df3b57c208d74cad9f8e070d1ad1521c,691.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:00cb8b85da7340ea8c363da656338de7,650.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:5aaef113dc324f5f9280cd0e9c56f1d6,655.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:62b8f0471be94f36859f568444aa9905,634.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:ad84c2a0a357472ebcb0f0a19f3c01eb,790.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:f5fb57a4e40e49c0b3341d7674e819db,784.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:5c742d0baa5742f881403087345d4c4b,789.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:89ab8fa6f09a4347b7a9b6dadb6f0092,779.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:5ea4203e30bf4134890984de0d4121ce,531.0,dev:99b24802323d481a8a24a8face6f4843
tm:258a06a4aaab4473a00db8eb0e86a47c,542.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:feff86ff7484481b9e9c98e9e2b354fd,551.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:ebb9adf9fffa4ebf887ebeed4d5c1874,630.5,dev:99b24802323d481a8a24a8face6f4843
tm:254909f61d9b4bdf9e16ab1d08e64c04,643.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:ed04b279adac4200bf5ba4bc90ee422e,666.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:f7f7960382644c578f785aa4deac0088,726.5,dev:99b24802323d481a8a24a8face6f4843
tm:6dff27ab72a24d9ca92bc581e32581a5,731.5,dev:d002253be69942a891d20dc031cc93ba
tm:cd6b16381f334db8972daa4320c5d7bb,743.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:a82e85cc50534176a35ad608bada0c6e,781.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:3c4e5277db4244a8bd83ab48a199130f,827.5,dev:99b24802323d481a8a24a8face6f4843
tm:9a7160c229db4e33a86c4e24c85531ad,897.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:0569fdcd7ae045e4b99a18d0d6f31c1d,926.5,dev:99b24802323d481a8a24a8face6f4843
tm:c787e5786102443aa5eec75ce79ded50,1025.5,dev:99b24802323d481a8a24a8face6f4843
tm:64677811cf2a47edae89795667e38ac4,772.0,dev:99b24802323d481a8a24a8face6f4843
tm:6be405202cb3484f84e2c8c1f14c5da4,674.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:6937213a34974866bcfdb89821adde96,741.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:d5d6d509117a43d0967a859529b5febe,871.5,dev:99b24802323d481a8a24a8face6f4843
tm:c4937d135cb743e2963cfd876c15abf4,876.5,dev:d002253be69942a891d20dc031cc93ba
tm:632cc60e8e8e40e58bb013904a8bcbac,904.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:09929485b5234608aa76bd390703dd03,956.5,dev:6d39f2500e464d178db757c01ac8b0b9
tm:2afe7095b1304eb9b07219b9c7cc68af,1037.5,dev:99b24802323d481a8a24a8face6f4843
tm:7cc867d9df8f43428eed16de88964d0d,933.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:b852f85755a54e9f9f5f0844b1fbfb38,446.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:a432ce0b538e41edb8deeda870afab64,557.5,dev:f615d819fb51414abf072597158bc83b
tm:7810c3dfad27451b8d44e6c670dc1ed2,562.5,dev:8ba203e696974d28a086402d7ab80f73
tm:b21ba21657da47599dfdc817b35dac69,506.0,dev:4e4d378f567d410487d697241734c3c7
tm:9ef1f52c29ed4a329021478f8745a815,530.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:e783eae07f16436e8414b40dcc814789,671.0,dev:8ba203e696974d28a086402d7ab80f73
tm:3389fd84e89043c084dd4ac163e8681d,606.0,dev:4e4d378f567d410487d697241734c3c7
tm:dd82702fc58943b88a2fc93241c963d9,616.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:bbad07e4823c4015a37e30abccfc16e1,702.0,dev:4e4d378f567d410487d697241734c3c7
tm:9863954ca2644def9efa9a1896ac3402,702.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:50af4c7c23a744088fa7174c2c04f94f,803.0,dev:4e4d378f567d410487d697241734c3c7
tm:2b8ed1d41f9c47499fee84cbf300c7b4,789.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:41db898823fe44a492fde476e0af62f1,905.0,dev:4e4d378f567d410487d697241734c3c7
tm:049957f5869a465b853004448b263b67,874.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:43665859430840508248f5e9db70271d,961.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:6985e28e78114104a5184fc3608f316e,1047.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:94997af8ca4142209bbebefeaa808ef2,864.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:3f92eec40f6d4d61952f0f6e40f6f8a8,775.5,dev:f615d819fb51414abf072597158bc83b
tm:26de6519d0834977b945efdd42f1b136,780.5,dev:8ba203e696974d28a086402d7ab80f73
tm:102ea10b92c941ce8d474f15fcb21f6a,769.5,dev:4e4d378f567d410487d697241734c3c7
tm:5365fe1c1ed446f69e9d4a29969021a9,509.5,dev:021a01a8f16142a1bbac70295783e279
tm:0ffc318790094dc79dab15f1e1a197af,514.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:fb4f9fb76b904b7990809c9f0b289d14,526.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:4268d56a1ff34c9181e6953d68c865c8,507.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:f66775f1099741e6b0e29c289de76a16,611.5,dev:021a01a8f16142a1bbac70295783e279
tm:8bf81d43c5844a648cd28e22a4243c50,616.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:476efe4cc4ec4536a0cc987af357576d,622.5,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:6ef06c8c2d6d4d18bc06fc252a7b8f1e,601.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:1905a6a160bf4adc9050283645e7d10a,716.0,dev:021a01a8f16142a1bbac70295783e279
tm:9d0348f559844ca182d57045b29e59f8,721.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:b10c94076ad341738fe1647378d451a6,725.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:900fe7367d48443ab28e0ad7031be0ae,730.0,dev:f013821889c046c2ad179d69793afe91
tm:0fba561f905e4edb81aa5b9aff6be2f3,692.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:f78da50bcdc64df29a65093c8feac31c,821.5,dev:021a01a8f16142a1bbac70295783e279
tm:230df3e35f264e7486a4fb959c27bedb,826.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:cc5bcb23888c42b2ac85170d5ef4f09d,782.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:5fd62ed7247045e391952b87a47eaee6,926.5,dev:021a01a8f16142a1bbac70295783e279
tm:2b242f53cb4a45a4824be7b5c614d675,931.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:0957937206374290aa506b3aee4724bf,877.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:21b31d5f271d4f1fa34c1a1dd359ce67,931.0,dev:021a01a8f16142a1bbac70295783e279
tm:8bb5ff91f47540c2948050b70b7ad96c,936.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:5b7cf8483fe24bf9b84cbc7f1560d709,921.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:c32a965cdfc247de8ebd3cdc36c9a2d2,926.0,dev:f013821889c046c2ad179d69793afe91
tm:90286188f0084d99b5c3b9965eb41e01,859.5,dev:d1e97fd18b904b2491a214f1a4c60483
tm:8e56ac0675e44dd7b28a1d52c5d37760,580.5,dev:09726e9da7624d3b965d49354ac7e211
tm:4172f950425c4cd982cf2fd8a2dc1e45,585.5,dev:da3906f13fe24996a59811ebee9ee930
tm:adb1a0456d5e4c91b854a929398c2b0a,606.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:a1141458c2b8453185a190c8ccb52e99,588.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:8eb499f5f31043cfa842d562ef98d0ea,692.0,dev:09726e9da7624d3b965d49354ac7e211
tm:919d740eabd844eea7ec3c32035a0547,697.0,dev:da3906f13fe24996a59811ebee9ee930
tm:5249756bd6aa4629805a9f305c5ed503,705.5,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:cc86cfcaeed54beebc7183bec8bdfc41,685.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:39a19a1623de43c79121732e7298a5d0,806.5,dev:09726e9da7624d3b965d49354ac7e211
tm:74b13e9aa5b24a8d8179d3e794b35452,811.5,dev:da3906f13fe24996a59811ebee9ee930
tm:33c8717281d544259e47a5c36d955406,805.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:7f8141d229ac4738995da415ce5e186b,781.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:41eb2c8befec445790be1004a75ec153,916.0,dev:09726e9da7624d3b965d49354ac7e211
tm:fabf800d7757494698d585e5dcdd7e3c,921.0,dev:da3906f13fe24996a59811ebee9ee930
tm:895b715817ef44e690ee2ccdc9a0e2c3,876.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:5cff04a41ee344779b56fedb87585df2,1025.5,dev:09726e9da7624d3b965d49354ac7e211
tm:489a065369674ed6972a3bfb08b66d9c,973.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:3c0fd62db8c3425b828445cc244ed7e0,911.0,dev:09726e9da7624d3b965d49354ac7e211
tm:db452119cdc54ba7b4672fd6f7d1a982,916.0,dev:da3906f13fe24996a59811ebee9ee930
tm:8b07a1dde187463984efc087a3cb2978,713.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:de8c2fab32d24655889d624e69b56ead,714.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:b79e0acb91b44b31a9235a8697530d41,1042.5,dev:09726e9da7624d3b965d49354ac7e211
tm:48f7b67e19ab4bb683c87327f8981755,1047.5,dev:da3906f13fe24996a59811ebee9ee930
tm:35dff66cbf4844b4a7f801f373418670,1079.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:13fa18ca3f7a4aa386b398d0972814ad,1081.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:e0f7dd8d0e094fb48f50d7fc4aadc53e,1177.0,dev:66170306dad64e86884a4d8efd85f2e7
