production_tasks.uid,production_tasks.duration,production_tasks.routing_id
tf:49724b5136a04a52ab735e527a12f7a1,2.0,ro:a7e22855a64c4e36ab3f3e2dbb1b54f3
tf:191823b5427d455dbc8a884d363176bf,6.0,ro:a7e22855a64c4e36ab3f3e2dbb1b54f3
tf:fd6fd66cc841460b8ecc2c6453230e46,7.0,ro:a7e22855a64c4e36ab3f3e2dbb1b54f3
tf:a90afac9ed664928898fe249fb650b1c,2.0,ro:3831d102019c475190ff61b54d96c873
tf:806e142935d64f5ba4ddbcc5a87e84e8,3.0,ro:3831d102019c475190ff61b54d96c873
tf:9229f4e015e1417e9bb415502b6f4320,4.0,ro:3831d102019c475190ff61b54d96c873
tf:3049c864f4d94cdd803a9bdadfe93b46,1.0,ro:3831d102019c475190ff61b54d96c873
tf:1bead861b5864812b8d92cab084d3f8a,9.0,ro:3831d102019c475190ff61b54d96c873
tf:24978af92d2a49d894e96bcc5487471b,4.0,ro:3831d102019c475190ff61b54d96c873
tf:96b408a41cde4da789fc78f5abcd1438,5.0,ro:3831d102019c475190ff61b54d96c873
tf:6ce71192934649c9996cd226ec917afc,7.0,ro:3831d102019c475190ff61b54d96c873
tf:f395bb25720e4e188add75270623f3ca,2.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:4570599d5ff84cd9be9b7ba7c8f76945,8.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:e236e88f6cb84716861b41c223e4a418,4.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:1a7d732b363b45c0b41a62d1f6ee2029,3.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:f41e0f6ff80f450c80db4eb1a2058430,8.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:a8f8c88d57f3430cb5970df4cb508b6e,9.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:46330bdc9a054e95839438a13a3794b5,4.0,ro:e1c5247d13c24cdbaa737e04cf0acf9a
tf:bdcb311e4740449998d6166e957e42da,1.0,ro:15d27808d68a4891807340fb9655d342
tf:2f4063acff0a43d0b919d9fcdbc37e21,8.0,ro:15d27808d68a4891807340fb9655d342
tf:16687499a455448481e4e7c921af7a7e,6.0,ro:15d27808d68a4891807340fb9655d342
tf:52b4d549b8db48df84d7eb952d967f5e,1.0,ro:15d27808d68a4891807340fb9655d342
tf:0e52fc9e750242bc93550b3fcdd373f3,7.0,ro:15d27808d68a4891807340fb9655d342
tf:d64588544677495482c3d2c1253b9a27,4.0,ro:15d27808d68a4891807340fb9655d342
tf:49ca9c58beeb4530815958f3ed69b823,9.0,ro:15d27808d68a4891807340fb9655d342
tf:b7f5453267ea41ab9d479f5a9eb4a0aa,8.0,ro:15d27808d68a4891807340fb9655d342
tf:d8cac9a534bc4a45aa0aed8e3b8f8404,7.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:264e3fbaece4485c8ccfcdd32d137f93,8.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:23cc2e869dea4728aea44739b6f4b4bf,5.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:ea0dfd3fad684ea182708cf74cea344e,4.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:50fbce68bef342fa947915567e4e5cf1,7.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:1ba1439d73e34f0ab2a8e5cf72890113,4.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:d6e67c1565d84f4fb24a0fe00cedfe96,6.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:85bb2435f5de40e68a15532ab0523d0b,8.0,ro:b4f2ff9a13f149b089ae26b0565b00c2
tf:8baab900997c49e8a7b0711e14b31e3d,3.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:4cc8a58568da4f2d9f57c9e3ad730424,3.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:fce0e138201a42e8ad1a71209951948c,1.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:45b28d0933a041e39e838c14e602d310,7.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:84df6718941748508920c0a0dc796cdd,1.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:338b809a52d64a3394f0447a008f101d,1.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:4aa46564bf334b7f8c5e44d556cc4588,8.0,ro:9c526d4d403e4f36994ceb1769df879e
tf:82b5f80a28004741b184ee228b9eba68,6.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:dea46baa7d4442c28c9f29f71a602883,3.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:abca92338c39473c9e4ed6e596f6a419,6.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:b53d12cf1dc140c5aadfc268e0069f30,2.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:8360580751a1411f924e39cd738995c3,2.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:e476466074704e68be7794e093cbec57,8.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:3fa721306afe4e7f8fc9657ede015e46,5.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:8bb0cd9bdc4542f88a8740e64a3889f7,6.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:82432452174b42efba463bf19124bf21,5.0,ro:e5e65bc4afeb47ecbb15ddce0503a677
tf:7fad0083642d44098efb70d30be675fe,1.0,ro:a3c72c9661404fe7894f14d279d89c39
tf:e9fde4c1fd6b4fc3ae06c052fc5940ea,8.0,ro:a3c72c9661404fe7894f14d279d89c39
tf:201a7d4cd373434eac63973b6168c328,9.0,ro:a3c72c9661404fe7894f14d279d89c39
tf:ae18c6576e23485aa35b5403b806ed5a,4.0,ro:a3c72c9661404fe7894f14d279d89c39
tf:1a828fc32e534a52a126bfbfdde86513,1.0,ro:a3c72c9661404fe7894f14d279d89c39
tf:250a559b1a4346ee937c94ce8bf2724b,1.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:76346da9e1c4426c8b6592a2b47807ca,4.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:33b51d3129e5410192b32ad7c7a68cdc,1.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:0bc3f718e10c4ba79aea0aa5fab72524,2.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:17a61ce5189742e0a4a578ef9849a746,3.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:c7b9697d6e224079834a557580f9e56c,1.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:4b1a0e840bb8403da8b9174b0ed778ee,4.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:977d943c473c4f5f8998ed11ca82d632,6.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:0dd8803c98ef4022bf05c65882d20ba1,1.0,ro:c3c0012d10514f44ac7ea6a846bdb27a
tf:cc09e240338f459dbad1c98476f98c86,7.0,ro:a907c9c76b3b4de8a9a3e4b9b8e7c30c
tf:3459fff797c7421e8e40a35206e24780,2.0,ro:a907c9c76b3b4de8a9a3e4b9b8e7c30c
tf:c6641aecfb554ae48bf736742f4916aa,1.0,ro:a907c9c76b3b4de8a9a3e4b9b8e7c30c
tf:2f571cf7643a463f95cfc9aa7c7592ae,8.0,ro:a907c9c76b3b4de8a9a3e4b9b8e7c30c
tf:aacc895ffc86499eb3ce2c5c2df1c1bb,7.0,ro:a907c9c76b3b4de8a9a3e4b9b8e7c30c
tf:2a8fde92c8224636b78e489904dc8768,1.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:57cb0b281a80452c97123f3fe14d7d9f,7.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:560549bc00e645beb2bf011923692e0e,2.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:22978e250ad74c1aa38f3ddbf45fe16a,8.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:ad93a483547c4b5980303ed6f8338037,2.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:7ab231fa1e864bc39d52d8bb41797c49,3.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:c76abfd606c6402680b6e26479552810,7.0,ro:be5fa9eabed04af9bb70e3462f64474c
tf:ad96e919a27348d39c9c68bb92af37f4,2.0,ro:796ab33d156142e58a012553eeff4a45
tf:a581255994304343bbe085b8f20905ac,5.0,ro:796ab33d156142e58a012553eeff4a45
tf:51223a1128cd4d5785ede1d7da967eab,3.0,ro:796ab33d156142e58a012553eeff4a45
tf:7f71eb07ab244787be71298726e7ad83,9.0,ro:796ab33d156142e58a012553eeff4a45
tf:954eaba2256945d4b86a5f240d40f6bd,1.0,ro:796ab33d156142e58a012553eeff4a45
tf:73b678a73acd445b84edc1a93e3bb376,3.0,ro:796ab33d156142e58a012553eeff4a45
tf:798d8e239f274d1aae3c589726857ce7,1.0,ro:796ab33d156142e58a012553eeff4a45
tf:1b23c4befe8e444099f3f9c43f1c383e,9.0,ro:dffc00928bd941b39901af0a630a007c
tf:170a8e405c5e406baf7c39a0d66a87cf,7.0,ro:dffc00928bd941b39901af0a630a007c
tf:985e0507607646ad92c0a8113fc618bb,7.0,ro:dffc00928bd941b39901af0a630a007c
tf:781cefe6378e4458adb3e6eb479a6556,1.0,ro:dffc00928bd941b39901af0a630a007c
tf:91e2111423064123851972004d9f858a,7.0,ro:dffc00928bd941b39901af0a630a007c
tf:2269d5172542403580d9411de4198d83,8.0,ro:dffc00928bd941b39901af0a630a007c
tf:c754cfac97e34ec8979b2f5f4f5c6366,1.0,ro:dffc00928bd941b39901af0a630a007c
tf:bf4a5692535c49f6927704320fb71be0,1.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:6b52a42098cc46ee9b209fbdc4df1672,4.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:1442872989c94fd983044791ed74a5df,7.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:7ce157a17c384296a5f8d0011993cf63,8.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:39a00135df56404b8abcd42fd8507c50,6.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:4963e4ecfb804c96bc6eae4f2bc1ba85,6.0,ro:f9fb07e23e7c4bbea06a18077e399dc0
tf:326bc60b32034ccd86719ac4994f6a41,8.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:acbc5ea1dc0b4df7990ac532dba0e516,5.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:1f4f971220144b8fb7475d4e6cc8161b,1.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:2592c99b0a6740d18d20c707527eb953,4.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:284ab5e93dcc4d9d89da65eaa20959ec,5.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:bff3fd4e9ee348eca5c898724ab5a357,8.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:336fed6468d54b9eb35e9e46f563e91e,2.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:e1f8f17bfc9e414a99040b730d472c23,2.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:cf9f47cc32154622aeff3c0a26cd8553,2.0,ro:0a02bd8d336f4da5a8792741ec6fa5a7
tf:bc39aeea34884a9a9c5517fc236a9bdf,3.0,ro:27442234f9434248ab24e0dba0b92304
tf:a962a6e330d447e4b2cc2ff195487bdf,7.0,ro:27442234f9434248ab24e0dba0b92304
tf:dcf32e61ab5c415d82f752d1bf0aa93d,1.0,ro:27442234f9434248ab24e0dba0b92304
tf:e1eed13af40d4ca99c35d1fdb16479f0,3.0,ro:27442234f9434248ab24e0dba0b92304
tf:6ae2c48649ad44aa829460e9b0ea8981,6.0,ro:27442234f9434248ab24e0dba0b92304
tf:f68b6ced93ed4d73a2c9f11bff0bc59d,7.0,ro:27442234f9434248ab24e0dba0b92304
tf:d1330c590f2d44dd8a8db86316cf4f91,2.0,ro:17aa547d9fc14841863d0528c6a6f473
tf:2b73d1c256ac4f53afebf39627ee515d,5.0,ro:17aa547d9fc14841863d0528c6a6f473
tf:3eaf3559a35349b2b6740882003cd245,3.0,ro:17aa547d9fc14841863d0528c6a6f473
tf:37ae170513d94ff4bc531f726e8e71ec,6.0,ro:17aa547d9fc14841863d0528c6a6f473
tf:e3fc9ef9b79f427aa002da5d31db8659,4.0,ro:17aa547d9fc14841863d0528c6a6f473
tf:fef27af2073b4ca39ad5078efe39cb07,2.0,ro:a955f10e17394b4d99d447efd85a3685
tf:a6176c1712c84031ae800f73c35097be,1.0,ro:a955f10e17394b4d99d447efd85a3685
tf:b10451c3c1784628a23871c210967716,2.0,ro:a955f10e17394b4d99d447efd85a3685
tf:a1fc392b26da416f99d32223bbd57274,1.0,ro:a955f10e17394b4d99d447efd85a3685
tf:7a38fef39b4a4270b5f7c7f9787b2cca,1.0,ro:a955f10e17394b4d99d447efd85a3685
tf:eccb9b218b20400ba49df504af1e6b60,4.0,ro:a955f10e17394b4d99d447efd85a3685
tf:27e1c2dd4ad141ab9190b1c31cadab0d,9.0,ro:a955f10e17394b4d99d447efd85a3685
tf:c61a461691f24bd29cd465bdabf11ff8,9.0,ro:a955f10e17394b4d99d447efd85a3685
tf:f61971e19cab49668ca8f9b116d83bfb,3.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:aefd18eed33e476b9e98c455a0c2685e,1.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:d3afe2c2de45422287084e64bd47164f,7.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:bc84f3ce6cc94a43bfd7c2ccb18c66ad,8.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:50a83f156b3b42bd96f8a09b7d0912a4,5.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:7820f2bb6c7b4474be372eda2e0f2424,7.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:39343758475d431b88bf9621525cdc18,6.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:6caff41500714fa18da9560fb1656c06,1.0,ro:aefac36c123c4e6a8b6383920b1eda30
tf:e3867f8c567649fd8a5c533c1b601905,1.0,ro:4dc47fd891964488a2bc542e222966f3
tf:b62cd7568b9d49f4b31d3d7d30593dc4,3.0,ro:4dc47fd891964488a2bc542e222966f3
tf:040253d4a8bb4cafa998176f0fdbac65,6.0,ro:4dc47fd891964488a2bc542e222966f3
tf:3a6fe2e0e03a441abdb4e5eacc362c89,5.0,ro:4dc47fd891964488a2bc542e222966f3
tf:5ece1d933a6a46449a9acb774cb8e920,1.0,ro:4dc47fd891964488a2bc542e222966f3
tf:a8a64c938695480ab50726d919ff2c7f,3.0,ro:136addafedee4d3491439c1f0bc275b9
tf:d90316ac3e4d46ab840353fcf24ae054,4.0,ro:136addafedee4d3491439c1f0bc275b9
tf:e0353ff3ab3c4e4abfe71dd8ca835bd1,6.0,ro:136addafedee4d3491439c1f0bc275b9
tf:6c8e3633f2394464844b0cd6c79bc895,6.0,ro:136addafedee4d3491439c1f0bc275b9
tf:70af7e2d1f764f8da698cadea6b1df82,7.0,ro:136addafedee4d3491439c1f0bc275b9
tf:c7d6652cb55341f789210accef131222,7.0,ro:136addafedee4d3491439c1f0bc275b9
tf:4cc47d0a177a4a5c8394f4c83e67a825,5.0,ro:136addafedee4d3491439c1f0bc275b9
tf:dfbbc6ed7bca4d28b5c79a1025d1c937,6.0,ro:136addafedee4d3491439c1f0bc275b9
tf:9ea51b580e694aaa937988ac089c1131,9.0,ro:136addafedee4d3491439c1f0bc275b9
tf:c2390225d2084de5ac64dd68ec31dab3,8.0,ro:6a77b617ff4b43648d012c95d176901d
tf:087beeb616be49f2959754ead718c719,2.0,ro:6a77b617ff4b43648d012c95d176901d
tf:7151690396144d61b54cfd63aa6ed1f7,8.0,ro:6a77b617ff4b43648d012c95d176901d
tf:37f41d3ef6c24bb6a7bb3790a69ddfca,2.0,ro:6a77b617ff4b43648d012c95d176901d
tf:bd57ef814f0b4155882c9d5471daa769,4.0,ro:6a77b617ff4b43648d012c95d176901d
tf:f39da812618a4c22a82057e175e1f16c,7.0,ro:6a77b617ff4b43648d012c95d176901d
tf:c0ad4fca1391464b9fff65e7d7d8c010,4.0,ro:6a77b617ff4b43648d012c95d176901d
tf:9b4e6ec499ba4aa8a69eb27e73fd72c3,4.0,ro:6a77b617ff4b43648d012c95d176901d
tf:970a3acb358f4feab935b083bb967ece,2.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:31416c7626c149199e2a5f98d0f391f8,4.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:57c67be9b36f493c9f00d921319f85c9,6.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:8cf7deee9f254c77a1d8b3ffb6b1186d,7.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:dd24e7d3f289468c8cc778da78e21406,9.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:0d3ed2a61a1f446ea63fea5cc8781e58,1.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:ec853901ce3640e3ac7c09419d03f561,5.0,ro:4b3f3484f1cb4923b345a43a1bb74896
tf:9a4b39c973d648ff812407223283407c,6.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:3a7d200d8ecc4f08ab17bb14ac825991,3.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:ffeafbbfd5884f55a3239bfebc49645f,5.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:e0bb25c55b0649149f754f0ed3c88922,9.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:ac5e0e650a234b84b854147813a7a02d,3.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:a3dcdddb3bd94eb8893d326582cf5f55,9.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:96fde7338a254727bca4b0b201b02d8b,3.0,ro:474d6d6d6a9540158ceedb019e5ca3a8
tf:fc7ba4883d7e4d17a6d1bd7ba7c8b6a5,1.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:7a52ddb79c614da79d23beedde01b227,5.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:d565f574861b43eebe2c31ec62f1dbbd,8.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:e8289e448ebd4090b23cd7a9a5f51dc0,7.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:17abd3e7ab02430a88f8407b8f68fee7,5.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:4987b10774aa4d2fa092c21903108030,9.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:a35600a308e74427af12882e6548e852,1.0,ro:4f87b195070649b1abd6811ed630ccf6
tf:3bcf798cbaed4a5c95de1bf99e9aff10,3.0,ro:4d240124d4f24eaf8fef6054560b48e0
tf:2776bc5d711a40f89562c0f0370326fe,4.0,ro:4d240124d4f24eaf8fef6054560b48e0
tf:3f6b8f1400ab42f49f958cc04248d421,8.0,ro:4d240124d4f24eaf8fef6054560b48e0
tf:1e2d8a3d71c5403695ee57a2535cb711,6.0,ro:4d240124d4f24eaf8fef6054560b48e0
tf:64b55839cd9c48fa88fe3c0b887c354f,3.0,ro:4d240124d4f24eaf8fef6054560b48e0
tf:ed17bc7502754ef982351d40d0142d8e,3.0,ro:f967468ed9044d9e9ff748f71a11bbc9
tf:8d898fc095894b5db45fa21d0cc7e70b,7.0,ro:f967468ed9044d9e9ff748f71a11bbc9
tf:ca94a414508f452a9f625c86e7fe9905,8.0,ro:f967468ed9044d9e9ff748f71a11bbc9
tf:0cf227be3d06495c97d298d208230f86,2.0,ro:f967468ed9044d9e9ff748f71a11bbc9
tf:ea1b0ec505614576bc93576a7c60e73c,1.0,ro:f967468ed9044d9e9ff748f71a11bbc9
tf:c933a98cdc654f98b21b9ca204349ee6,1.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:1f83ea15c038427cb78cd8357cb4c0e2,5.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:32b628ebf7dc4570a5c0b003bf5bab99,5.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:4aa94a184fa344b4a456c9a2fcd3afd8,7.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:d9e96b67f23f4a77a98e5012704550d1,2.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:6064fd1a3c5f47b69f304f1928307ca0,5.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:67b0f6cbc6f2454e84f649f40663c2ec,3.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:947d46df8f944308b0e82513f674397e,1.0,ro:0f33630923c4499a9a21b7555375a0c6
tf:73f5ecb74e9545b99cb79789c32d46cd,2.0,ro:092619754e824e7ba8bdf44515163fb9
tf:64f9a9bb4254415f8e50313a1a2a498a,4.0,ro:092619754e824e7ba8bdf44515163fb9
tf:b8aa7b42fb9a4284a95c4a03151ec959,6.0,ro:092619754e824e7ba8bdf44515163fb9
tf:c177bb09dd8f470aa2811d5728bc409d,3.0,ro:092619754e824e7ba8bdf44515163fb9
tf:3ca4aaa1a37c40fe89d4ee8ab247adf5,1.0,ro:092619754e824e7ba8bdf44515163fb9
tf:cd46c4566d9b4a4399e2173922db58d4,3.0,ro:092619754e824e7ba8bdf44515163fb9
tf:2caee8c4c9c34d0a9e2a38b455f78a78,4.0,ro:092619754e824e7ba8bdf44515163fb9
tf:cb1c06e24a4144e5bd21f73a9b837e3b,4.0,ro:3aaf16b7ae3c4a73886a5f0e50b07531
tf:3edada160f7a443298d127a32da022a2,5.0,ro:3aaf16b7ae3c4a73886a5f0e50b07531
tf:ddee65053b34434e960ca59882be545a,6.0,ro:3aaf16b7ae3c4a73886a5f0e50b07531
tf:2bba4580ee9a462284394f93f63d107f,7.0,ro:3aaf16b7ae3c4a73886a5f0e50b07531
tf:6b0b6a5725af481fb566d1b30886f803,1.0,ro:3aaf16b7ae3c4a73886a5f0e50b07531
tf:35265a7810114a629300512cbaac2717,1.0,ro:c602120e843a4f24925c863e76a7f283
tf:283a6704e23b4f29bafef0634a14695f,5.0,ro:c602120e843a4f24925c863e76a7f283
tf:d27dd4e5c9fa437db6298e4b26a80985,3.0,ro:c602120e843a4f24925c863e76a7f283
tf:5e6dc68065c64b68b7cbb4c55577f4ea,5.0,ro:c602120e843a4f24925c863e76a7f283
tf:105004ad7e7c4fd8b1e6055968da2eaf,7.0,ro:c602120e843a4f24925c863e76a7f283
tf:f76c240005884cc0a790b3332e3c4bc0,6.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:ad75416d8fad4a22ab1acbb327f58b1b,9.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:04095a24e31a42cc84aacb3406d4b663,6.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:eeabed5df54c4e379206591be05906e0,6.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:7cd46ac932624d94a60ab0995ef19694,4.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:bd05017c49dd402b81330d0e71542f36,9.0,ro:892f32e51bf14cf79c9ec90d5f5d6f73
tf:9aff5154d5e54c2c9f69e1a5b648219b,9.0,ro:a05ae842a0cf480397914fccdedfd592
tf:36156af081cb4f748bba40ceaff89856,1.0,ro:a05ae842a0cf480397914fccdedfd592
tf:160a0a3afa9840c7a768fe2673748d50,3.0,ro:a05ae842a0cf480397914fccdedfd592
tf:9b08e4647ac847b09a87699963c440c5,9.0,ro:a05ae842a0cf480397914fccdedfd592
tf:cd98d4eea8644095aa7a34b72befed38,1.0,ro:a05ae842a0cf480397914fccdedfd592
tf:45902262069e4a7ba74f9ee169bf4a1e,8.0,ro:a05ae842a0cf480397914fccdedfd592
tf:77ca025061dc478fa755295acf7fcb09,6.0,ro:a05ae842a0cf480397914fccdedfd592
tf:3c423b66497447a2a1a2f4c3ceb040b7,4.0,ro:1dc97f92653e499db36e48fc802f215b
tf:f62c64a25e2b46f6b11f939f0983258a,2.0,ro:1dc97f92653e499db36e48fc802f215b
tf:3ff2ac9ba8f448d6af5646964bef061f,3.0,ro:1dc97f92653e499db36e48fc802f215b
tf:863eb00237204601a72a0011138fb172,9.0,ro:1dc97f92653e499db36e48fc802f215b
tf:3459906b61ee44079f8e86b3d163b561,8.0,ro:1dc97f92653e499db36e48fc802f215b
tf:455fcc1262c1419e9e73c34d85a5078b,3.0,ro:1dc97f92653e499db36e48fc802f215b
tf:57c08419ff22414195b66d46f729a2d7,5.0,ro:1dc97f92653e499db36e48fc802f215b
tf:305a51ba723f4fdcb4509fb6f86bcb94,4.0,ro:4ecf7699c29e416ebce6d2ea892e92e0
tf:e7135550bbdc49669841a49ba505f4f8,1.0,ro:4ecf7699c29e416ebce6d2ea892e92e0
tf:08e76308a82e4749bce34e50eae21160,8.0,ro:4ecf7699c29e416ebce6d2ea892e92e0
tf:032ffcd9157542b78428b40ae8813997,4.0,ro:4ecf7699c29e416ebce6d2ea892e92e0
tf:b8c9cdeea086440c937e5c56f932e978,3.0,ro:4ecf7699c29e416ebce6d2ea892e92e0
tf:93c15ee41bcc4ee5a2e0ffd006cec8e8,1.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:cdd3d3f0eab74774adc00481f10bde56,1.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:4212f59edbff4744acf69e47f2fbec61,6.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:52dad9e5acf9418983f6bc11d9841050,5.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:0ea0657109bd424e86d37757b91e1dbb,1.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:a65d80b3c6984c38a2b62c3fdf2f6dd3,1.0,ro:e0b7c312cbaa4419866000c8ce2eda07
tf:caea2a27f2974fbb9b8dd8635dee0801,7.0,ro:11b66f268e154eceb83bb4c797e38639
tf:96f3c17ad70c4245a6986538442882d6,9.0,ro:11b66f268e154eceb83bb4c797e38639
tf:d54ebf8897e44399af9587d1f26e8ee7,3.0,ro:11b66f268e154eceb83bb4c797e38639
tf:6ab73e11583d4ef3bf8893f725207868,1.0,ro:11b66f268e154eceb83bb4c797e38639
tf:c83076950c9f42f998728938e104c6b2,9.0,ro:11b66f268e154eceb83bb4c797e38639
tf:8b7a5850b3d64a72ba38386edd235508,2.0,ro:11b66f268e154eceb83bb4c797e38639
tf:282cee4f590a484484e2ae41d291fa93,4.0,ro:11b66f268e154eceb83bb4c797e38639
tf:2c0a8b11f57045ee95e9360f7a1d970d,9.0,ro:11b66f268e154eceb83bb4c797e38639
tf:58bfc620f8bf438190f45fef31e7a35a,2.0,ro:d7176a6dc28543a89dbf34bcf61282ca
tf:04f0357c611f4d529e6d51070ecd405e,7.0,ro:d7176a6dc28543a89dbf34bcf61282ca
tf:871f46afc5eb4d02987f4ab792647244,7.0,ro:d7176a6dc28543a89dbf34bcf61282ca
tf:e6705810581a47de865d109f1d3cf75b,8.0,ro:d7176a6dc28543a89dbf34bcf61282ca
tf:060977d132674441957ca032233a8c68,1.0,ro:d7176a6dc28543a89dbf34bcf61282ca
tf:76d03fa1cac6441db183377f95352caa,4.0,ro:76ea76c810124d59a7297a2ac4fae754
tf:82b83434f12f49dbba6cbc5475f1b790,6.0,ro:76ea76c810124d59a7297a2ac4fae754
tf:2bdbd41dd8994e9ca757645ba4570525,1.0,ro:76ea76c810124d59a7297a2ac4fae754
tf:3324b7e4de98473ba64368fc348691b9,7.0,ro:76ea76c810124d59a7297a2ac4fae754
tf:1e6307b629944c59b28b6f43253aff40,2.0,ro:76ea76c810124d59a7297a2ac4fae754
tf:810981ae2db742508e1e3d27c0bb5538,7.0,ro:76ea76c810124d59a7297a2ac4fae754
