positions.task_id,positions.exp_id,positions.start_time,positions.end_time,positions.ressource_id
tf:ea7bc76ad9dc4ad894ec07507d91bec6,exp:2847cab97ebf4dfa9d223d124abe1064,246.0,255.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:4af3f7b07ab74fbb855245bbb8d96d78,exp:2847cab97ebf4dfa9d223d124abe1064,255.0,263.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:8a528bb5cb144276b0a1bf261e55c1a0,exp:2847cab97ebf4dfa9d223d124abe1064,263.0,269.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:98b81b1077144af487dd45f1521387f1,exp:2847cab97ebf4dfa9d223d124abe1064,269.0,277.0,ma:167cfcb321d14165b62d3c090e836776
tf:5422c20e6de74fcb8e7d66c24040e287,exp:2847cab97ebf4dfa9d223d124abe1064,269.0,275.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:f8e22c7bfeba4d3280b392e294d558ce,exp:2847cab97ebf4dfa9d223d124abe1064,277.0,282.0,ma:167cfcb321d14165b62d3c090e836776
tf:ab12e2cd047f40998a7d5a62d7318875,exp:2847cab97ebf4dfa9d223d124abe1064,287.0,296.0,ma:167cfcb321d14165b62d3c090e836776
tf:2c8079529a1b4cd99daad910dd2d7a13,exp:2847cab97ebf4dfa9d223d124abe1064,275.0,282.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:ba37cd50c7844ecd91297302a44bc4ce,exp:2847cab97ebf4dfa9d223d124abe1064,287.0,296.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:91de4d04eadc456fa6836939b9b092fb,exp:2847cab97ebf4dfa9d223d124abe1064,296.0,298.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:b6dcd86f59564a6b8840cf0b14a17d74,exp:2847cab97ebf4dfa9d223d124abe1064,298.0,307.0,ma:167cfcb321d14165b62d3c090e836776
tf:91d85f9244654e7890553825725335ab,exp:2847cab97ebf4dfa9d223d124abe1064,307.0,314.0,ma:167cfcb321d14165b62d3c090e836776
tf:9b3e2fcc236f4e88aa6c114845379695,exp:2847cab97ebf4dfa9d223d124abe1064,314.0,315.0,ma:167cfcb321d14165b62d3c090e836776
tf:757d4da4db384139b3cd743ef7e7bbe2,exp:2847cab97ebf4dfa9d223d124abe1064,315.0,328.5,ma:167cfcb321d14165b62d3c090e836776
tf:55f42bba2d314dd6aa4631a196399ae1,exp:2847cab97ebf4dfa9d223d124abe1064,328.5,333.5,ma:167cfcb321d14165b62d3c090e836776
tf:e7eb9ded757248af876b425b801bc645,exp:2847cab97ebf4dfa9d223d124abe1064,96.0,103.5,ma:710555edbf5d4c26aa4572a995560dde
tf:dc3ad259f99947ca9bcba9ef1c5281f9,exp:2847cab97ebf4dfa9d223d124abe1064,298.0,299.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:f38d4c71dbc7461fac845b738ef7c18d,exp:2847cab97ebf4dfa9d223d124abe1064,299.0,305.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:2f86498a6ff84b7192c5ebab99687fb1,exp:2847cab97ebf4dfa9d223d124abe1064,338.5,340.5,ma:167cfcb321d14165b62d3c090e836776
tf:4698b123e0ca4a70a5631912150d4477,exp:2847cab97ebf4dfa9d223d124abe1064,340.5,342.5,ma:167cfcb321d14165b62d3c090e836776
tf:26bba62dd2a44dfaa62dd1db9cbfebd9,exp:2847cab97ebf4dfa9d223d124abe1064,342.5,349.5,ma:167cfcb321d14165b62d3c090e836776
tf:a10daeea137b400190983e9650bebb0c,exp:2847cab97ebf4dfa9d223d124abe1064,349.5,354.0,ma:167cfcb321d14165b62d3c090e836776
tf:e19d1dc2d41049789f4d519a72fe6518,exp:2847cab97ebf4dfa9d223d124abe1064,342.0,350.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:cb6e601b89b144579559f7165486a5a7,exp:2847cab97ebf4dfa9d223d124abe1064,359.0,360.5,ma:167cfcb321d14165b62d3c090e836776
tf:fd744a354db74c87b5f4583609bbd687,exp:2847cab97ebf4dfa9d223d124abe1064,357.0,364.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:c9a83924a4ec4dcc984e3039ac392b1f,exp:2847cab97ebf4dfa9d223d124abe1064,364.0,371.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:ea4baac1f62540e39e2017217e756caf,exp:2847cab97ebf4dfa9d223d124abe1064,371.0,375.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:64ac43a14bdc4bef8f5adb476a62cb4b,exp:2847cab97ebf4dfa9d223d124abe1064,375.0,376.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:bb083978ffae4212a427bef0c5de6910,exp:2847cab97ebf4dfa9d223d124abe1064,376.0,381.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:694e109c20f64f54af3729594c028080,exp:2847cab97ebf4dfa9d223d124abe1064,381.0,382.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:bfa92161d5a5489aa960174faf081648,exp:2847cab97ebf4dfa9d223d124abe1064,382.0,386.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:f9d4a3dcc16141fd95eeb9d313fd4727,exp:2847cab97ebf4dfa9d223d124abe1064,386.0,391.0,ma:167cfcb321d14165b62d3c090e836776
tf:0a39f292032e4270ba64154b67d4fba8,exp:2847cab97ebf4dfa9d223d124abe1064,292.0,299.5,ma:710555edbf5d4c26aa4572a995560dde
tf:c54cb59f6f294ac6a658e9608fed4606,exp:2847cab97ebf4dfa9d223d124abe1064,391.0,392.0,ma:167cfcb321d14165b62d3c090e836776
tf:e82b65e760854fc0a892f484b1672f74,exp:2847cab97ebf4dfa9d223d124abe1064,392.0,396.5,ma:167cfcb321d14165b62d3c090e836776
tf:e568f0dfbc3a46899e94277329711168,exp:2847cab97ebf4dfa9d223d124abe1064,425.0,433.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:6aa28a1f308e44a6ba57a19658b79276,exp:2847cab97ebf4dfa9d223d124abe1064,433.0,442.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:c8d0a67463d64c5e96e47b5603f92193,exp:2847cab97ebf4dfa9d223d124abe1064,442.0,447.0,ma:167cfcb321d14165b62d3c090e836776
tf:a47f10b58ad24b3a9f37cad973cc7990,exp:2847cab97ebf4dfa9d223d124abe1064,447.0,449.0,ma:167cfcb321d14165b62d3c090e836776
tf:3ca770753bbc42aeb136236a1058a4ad,exp:2847cab97ebf4dfa9d223d124abe1064,449.0,459.5,ma:167cfcb321d14165b62d3c090e836776
tf:70725c76101e4ad29e2d0cc5e954159b,exp:2847cab97ebf4dfa9d223d124abe1064,459.5,463.5,ma:167cfcb321d14165b62d3c090e836776
tf:603706cdf2244ba09a498ce452bf3434,exp:2847cab97ebf4dfa9d223d124abe1064,494.0,495.0,ma:167cfcb321d14165b62d3c090e836776
tf:ca5b9657669c40d7b2a62cadcbe48815,exp:2847cab97ebf4dfa9d223d124abe1064,315.0,327.0,ma:710555edbf5d4c26aa4572a995560dde
tf:b3e4cd97bf734daeb6ef7fa60fef7f28,exp:2847cab97ebf4dfa9d223d124abe1064,442.0,451.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:e1e7a96330204523b2fa11131f567f96,exp:2847cab97ebf4dfa9d223d124abe1064,495.0,499.0,ma:167cfcb321d14165b62d3c090e836776
tf:d723849cf61046ceb04b4e2fce3c2c5d,exp:2847cab97ebf4dfa9d223d124abe1064,456.0,464.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:2ca41a2b3b3240788a4d9020882ae2ea,exp:2847cab97ebf4dfa9d223d124abe1064,499.0,502.0,ma:167cfcb321d14165b62d3c090e836776
tf:27e366df65c34a6782527bee7a5f0546,exp:2847cab97ebf4dfa9d223d124abe1064,502.0,511.0,ma:167cfcb321d14165b62d3c090e836776
tf:5de8722466d74b16b4c98f38a61ba5ff,exp:2847cab97ebf4dfa9d223d124abe1064,511.0,519.0,ma:167cfcb321d14165b62d3c090e836776
tf:4dc4b3d8bf1942dc9b1c73683097198c,exp:2847cab97ebf4dfa9d223d124abe1064,524.0,528.0,ma:167cfcb321d14165b62d3c090e836776
tf:0ff50f6bad97452e9209a38632177ae1,exp:2847cab97ebf4dfa9d223d124abe1064,528.0,529.0,ma:167cfcb321d14165b62d3c090e836776
tf:d1c0ead995e749e7875d330ea6d9b44d,exp:2847cab97ebf4dfa9d223d124abe1064,529.0,531.0,ma:167cfcb321d14165b62d3c090e836776
tf:db9ad91929284844b7cfe80d1b12fea7,exp:2847cab97ebf4dfa9d223d124abe1064,464.0,471.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:0182860d64e449a99138ef6ad0f516a3,exp:2847cab97ebf4dfa9d223d124abe1064,471.0,478.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:e3b33df822f64fc9a18faf88d65e9b7c,exp:2847cab97ebf4dfa9d223d124abe1064,478.0,483.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:49caba54a3a6446193009cab13604816,exp:2847cab97ebf4dfa9d223d124abe1064,536.0,543.5,ma:167cfcb321d14165b62d3c090e836776
tf:e6683038d84d402f83248fe66c147bc6,exp:2847cab97ebf4dfa9d223d124abe1064,543.5,548.0,ma:167cfcb321d14165b62d3c090e836776
tf:45683dedeee748378bcb66823a8a665c,exp:2847cab97ebf4dfa9d223d124abe1064,548.0,560.0,ma:167cfcb321d14165b62d3c090e836776
tf:dd478272b0d74814abb82c98e76ab5a0,exp:2847cab97ebf4dfa9d223d124abe1064,396.0,405.0,ma:710555edbf5d4c26aa4572a995560dde
tf:d06e9c6feee749ef90e94c484d1c2570,exp:2847cab97ebf4dfa9d223d124abe1064,405.0,411.0,ma:710555edbf5d4c26aa4572a995560dde
tf:5fd21662edba4be28c3c0c5fdb639ce8,exp:2847cab97ebf4dfa9d223d124abe1064,560.0,569.0,ma:167cfcb321d14165b62d3c090e836776
tm:7074404d3cf64c72ae0e26034bcd7762,exp:2847cab97ebf4dfa9d223d124abe1064,282.0,287.0,mr:c1da7139bb4d434baeea4089787b3476
tm:ac035059c0b6462882e85137b2f629cd,exp:2847cab97ebf4dfa9d223d124abe1064,333.5,338.5,mr:c1da7139bb4d434baeea4089787b3476
tm:468cd1c31df244f5b72802f6dc4f4d1a,exp:2847cab97ebf4dfa9d223d124abe1064,354.0,359.0,mr:c1da7139bb4d434baeea4089787b3476
tm:6ca429a9d29d4c99912509e402f5d4f2,exp:2847cab97ebf4dfa9d223d124abe1064,396.5,401.5,mr:c1da7139bb4d434baeea4089787b3476
tm:cf10ed8f46784e5885f2bade6574faf2,exp:2847cab97ebf4dfa9d223d124abe1064,519.0,524.0,mr:c1da7139bb4d434baeea4089787b3476
tm:968183c5fea14adcab63f342c6a0a0a1,exp:2847cab97ebf4dfa9d223d124abe1064,531.0,536.0,mr:c1da7139bb4d434baeea4089787b3476
tm:9bbc90f2a9234920adf763341e508444,exp:2847cab97ebf4dfa9d223d124abe1064,287.0,292.0,mr:201726223335420294e8fc026a9e2cfe
tm:1efeaa305b3c4761a62bcf561000a6f0,exp:2847cab97ebf4dfa9d223d124abe1064,310.0,315.0,mr:201726223335420294e8fc026a9e2cfe
tm:40996251c6394dc49a4712b2f7940110,exp:2847cab97ebf4dfa9d223d124abe1064,391.0,396.0,mr:201726223335420294e8fc026a9e2cfe
tm:5c3beed8ac754ab9b12c86a7b674f368,exp:2847cab97ebf4dfa9d223d124abe1064,282.0,287.0,mr:201726223335420294e8fc026a9e2cfe
tm:13a06a0055e746b6ad4b4218f3084772,exp:2847cab97ebf4dfa9d223d124abe1064,305.0,310.0,mr:201726223335420294e8fc026a9e2cfe
tm:4792b6b4c3d34b33898d542ae34142d1,exp:2847cab97ebf4dfa9d223d124abe1064,386.0,391.0,mr:201726223335420294e8fc026a9e2cfe
tm:470a664432074300b369e1d269a04793,exp:2847cab97ebf4dfa9d223d124abe1064,451.0,456.0,mr:201726223335420294e8fc026a9e2cfe
tm:660a1562b5f44cc98c1c3f193f0be4ad,exp:2847cab97ebf4dfa9d223d124abe1064,483.0,488.0,mr:201726223335420294e8fc026a9e2cfe
tf:452ffc79251c4bb4ae33169170fc1146,exp:2847cab97ebf4dfa9d223d124abe1064,411.0,420.0,ma:710555edbf5d4c26aa4572a995560dde
tf:ce18e12c5e9842d091186764695dcc23,exp:2847cab97ebf4dfa9d223d124abe1064,420.0,421.5,ma:710555edbf5d4c26aa4572a995560dde
tf:72ce75d8f9274c1bb8a599388251f30f,exp:2847cab97ebf4dfa9d223d124abe1064,421.5,433.5,ma:710555edbf5d4c26aa4572a995560dde
tf:6566c3aaf70540eba8553343b5e500cd,exp:2847cab97ebf4dfa9d223d124abe1064,433.5,441.0,ma:710555edbf5d4c26aa4572a995560dde
tf:ccddc58fdfec41c4b4e94a889f37c134,exp:2847cab97ebf4dfa9d223d124abe1064,569.0,579.5,ma:167cfcb321d14165b62d3c090e836776
tf:bacc99b95e1b4a408db69a6208db28a4,exp:2847cab97ebf4dfa9d223d124abe1064,441.0,442.5,ma:710555edbf5d4c26aa4572a995560dde
tf:e12985401684491f88958b5738c1282e,exp:2847cab97ebf4dfa9d223d124abe1064,488.0,490.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:7784dc2105de40b4b51a7279c6e58aff,exp:2847cab97ebf4dfa9d223d124abe1064,490.0,492.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:8974588bb62c488ca8efd031714af8a6,exp:2847cab97ebf4dfa9d223d124abe1064,492.0,499.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:1dadd04a7f2a45f5a5f826129cf44102,exp:2847cab97ebf4dfa9d223d124abe1064,499.0,505.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:d707f70b3a5d497f925631004a2a2bab,exp:2847cab97ebf4dfa9d223d124abe1064,442.5,445.5,ma:710555edbf5d4c26aa4572a995560dde
tf:b71af503055442959545f38eb90344ab,exp:2847cab97ebf4dfa9d223d124abe1064,579.5,582.5,ma:167cfcb321d14165b62d3c090e836776
tf:158243e125fc4ad3a59ebe32b1986bba,exp:2847cab97ebf4dfa9d223d124abe1064,582.5,587.5,ma:167cfcb321d14165b62d3c090e836776
tf:966371179ee14cf1a16e06f94ad976c3,exp:2847cab97ebf4dfa9d223d124abe1064,587.5,590.5,ma:167cfcb321d14165b62d3c090e836776
tf:27dd88778ecb4d6888fea4d815d6db1a,exp:2847cab97ebf4dfa9d223d124abe1064,590.5,598.0,ma:167cfcb321d14165b62d3c090e836776
tf:a21079eb36ee4900821395dae80454fe,exp:2847cab97ebf4dfa9d223d124abe1064,598.0,599.5,ma:167cfcb321d14165b62d3c090e836776
tf:8d1f0241fe4c43c6b750b9a3fb18726c,exp:2847cab97ebf4dfa9d223d124abe1064,445.5,457.5,ma:710555edbf5d4c26aa4572a995560dde
tf:5c79e477540a446c9a05444bee2fde02,exp:2847cab97ebf4dfa9d223d124abe1064,599.5,606.5,ma:167cfcb321d14165b62d3c090e836776
tf:35b4eea4efe444b29fda4ce37617b17b,exp:2847cab97ebf4dfa9d223d124abe1064,606.5,609.5,ma:167cfcb321d14165b62d3c090e836776
tf:09dc86b33e2c44048b893f24a8295923,exp:2847cab97ebf4dfa9d223d124abe1064,457.5,471.0,ma:710555edbf5d4c26aa4572a995560dde
tf:5e137e9a3c3c4348b78ed917b2176e31,exp:2847cab97ebf4dfa9d223d124abe1064,505.0,510.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:1bb4e136907d437f8c0560b53d5a317a,exp:2847cab97ebf4dfa9d223d124abe1064,609.5,613.5,ma:167cfcb321d14165b62d3c090e836776
tf:a5b564f792c644178ae7e3b6150083df,exp:2847cab97ebf4dfa9d223d124abe1064,471.0,472.5,ma:710555edbf5d4c26aa4572a995560dde
tf:0d4e37bb3013423baa6c85cb7beaf527,exp:2847cab97ebf4dfa9d223d124abe1064,618.5,624.5,ma:167cfcb321d14165b62d3c090e836776
tf:4ef8c1e86b76454f879e83b0120678f3,exp:2847cab97ebf4dfa9d223d124abe1064,624.5,635.0,ma:167cfcb321d14165b62d3c090e836776
tf:00f7996d0f8746d4a01acf5b89045e54,exp:2847cab97ebf4dfa9d223d124abe1064,493.0,503.5,ma:710555edbf5d4c26aa4572a995560dde
tf:d825f8099dc0461f96d7c30bad81e6d2,exp:2847cab97ebf4dfa9d223d124abe1064,515.0,517.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:cad5123e4890485ca95982f0c3da741a,exp:2847cab97ebf4dfa9d223d124abe1064,517.0,521.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:d87506b5bcbe44e8a337af82bf3467ea,exp:2847cab97ebf4dfa9d223d124abe1064,635.0,636.0,ma:167cfcb321d14165b62d3c090e836776
tf:4ad2d2e293d04e0ebeaedd3080a204a1,exp:2847cab97ebf4dfa9d223d124abe1064,503.5,517.0,ma:710555edbf5d4c26aa4572a995560dde
tf:4dfefcd3ad134abd8b86317b97a61068,exp:2847cab97ebf4dfa9d223d124abe1064,521.0,528.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:5e64652948dc4cf9998ddb75a44b45b6,exp:2847cab97ebf4dfa9d223d124abe1064,528.0,531.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:2a8ad254f1c0439ebbdf631bca0a61f9,exp:2847cab97ebf4dfa9d223d124abe1064,531.0,537.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:06f0e67f783b4b90b4c2baaeb6dd266f,exp:2847cab97ebf4dfa9d223d124abe1064,517.0,523.0,ma:710555edbf5d4c26aa4572a995560dde
tf:e802568d6d484bf993f2051e650d9f67,exp:2847cab97ebf4dfa9d223d124abe1064,537.0,541.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:7f98ea3532a64b3f9b00dd522bf6d3c0,exp:2847cab97ebf4dfa9d223d124abe1064,541.0,546.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:8c140ef335d74101bb4f561acbcb0c9d,exp:2847cab97ebf4dfa9d223d124abe1064,546.0,553.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:5e17a0b3e25848dab609b2086638d41c,exp:2847cab97ebf4dfa9d223d124abe1064,553.0,557.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:c971ebfe1d9d447683ff667fce95b240,exp:2847cab97ebf4dfa9d223d124abe1064,557.0,559.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:a3e7ee8297324bb6b368c77de435c8b6,exp:2847cab97ebf4dfa9d223d124abe1064,559.0,566.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:9b95f255e0b54d138bfa27b1b092e54b,exp:2847cab97ebf4dfa9d223d124abe1064,571.0,579.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:43190d23b89f46b88f8a68c01f77497c,exp:2847cab97ebf4dfa9d223d124abe1064,636.0,638.0,ma:167cfcb321d14165b62d3c090e836776
tf:a731476805844caab41ec59d7cf9401e,exp:2847cab97ebf4dfa9d223d124abe1064,579.0,588.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:6884a009f9304112bc724613e427af6c,exp:2847cab97ebf4dfa9d223d124abe1064,588.0,595.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:1a4b97ab114b4dcc9b1b1b59ac876902,exp:2847cab97ebf4dfa9d223d124abe1064,595.0,601.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:234c9eb20485410faa719443c07c1b60,exp:2847cab97ebf4dfa9d223d124abe1064,601.0,604.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:6bb0f91b12cb400d80cabc71337255fa,exp:2847cab97ebf4dfa9d223d124abe1064,604.0,610.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:c70120e3a0744bdd8995eb9277a1e6a2,exp:2847cab97ebf4dfa9d223d124abe1064,610.0,618.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:7af9ed0522924aac8915e5af902fcbaf,exp:2847cab97ebf4dfa9d223d124abe1064,618.0,619.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:5ef1f69cb0a14385b713383dc59e5bf1,exp:2847cab97ebf4dfa9d223d124abe1064,643.0,649.0,ma:167cfcb321d14165b62d3c090e836776
tf:b00ddf12346b454589a84000bcdea200,exp:2847cab97ebf4dfa9d223d124abe1064,619.0,621.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:6000ddfd0da44302818822862447dffa,exp:2847cab97ebf4dfa9d223d124abe1064,621.0,623.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:20f42e1b92bb44a1afe8047dc83fe37a,exp:2847cab97ebf4dfa9d223d124abe1064,649.0,658.0,ma:167cfcb321d14165b62d3c090e836776
tf:302bb80b2a1249ad8902b54c2bbc0643,exp:2847cab97ebf4dfa9d223d124abe1064,623.0,625.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:1c049fdb0e1749268761f77754ab8575,exp:2847cab97ebf4dfa9d223d124abe1064,625.0,631.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:e39e6060ab8c43919600dea21f9c9510,exp:2847cab97ebf4dfa9d223d124abe1064,631.0,633.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:558cd0ae4b364a2f91d8edf3a4e869e0,exp:2847cab97ebf4dfa9d223d124abe1064,633.0,642.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:4dc3f3b68b53485facc34700c2a2a969,exp:2847cab97ebf4dfa9d223d124abe1064,642.0,643.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:577a177d06be4db5a46d18d7c629cb58,exp:2847cab97ebf4dfa9d223d124abe1064,658.0,667.0,ma:167cfcb321d14165b62d3c090e836776
tf:c24b099a79de4fa4b197a475d02af9e1,exp:2847cab97ebf4dfa9d223d124abe1064,667.0,673.0,ma:167cfcb321d14165b62d3c090e836776
tm:3f9875305b23491f88b1bd7a3d61f3bb,exp:2847cab97ebf4dfa9d223d124abe1064,613.5,618.5,mr:c1da7139bb4d434baeea4089787b3476
tm:63e2a8ad71fb487c85327c483c148085,exp:2847cab97ebf4dfa9d223d124abe1064,638.0,643.0,mr:c1da7139bb4d434baeea4089787b3476
tm:8c2ad4cc4a984131b8e529a289ac8031,exp:2847cab97ebf4dfa9d223d124abe1064,488.0,493.0,mr:201726223335420294e8fc026a9e2cfe
tm:fcf02cb4d7eb4222930ee7208b60fa2b,exp:2847cab97ebf4dfa9d223d124abe1064,571.0,576.0,mr:201726223335420294e8fc026a9e2cfe
tm:86e2a465bd424e5fa06709ff27bf6b2d,exp:2847cab97ebf4dfa9d223d124abe1064,510.0,515.0,mr:201726223335420294e8fc026a9e2cfe
tm:fa4245c6d4c94683ae86673b2704e9ef,exp:2847cab97ebf4dfa9d223d124abe1064,566.0,571.0,mr:201726223335420294e8fc026a9e2cfe
tf:02bec56f5fb14ff8b9983f5fa5a68260,exp:2847cab97ebf4dfa9d223d124abe1064,579.5,585.5,ma:710555edbf5d4c26aa4572a995560dde
tf:61224217ff89440888c16b3247a41cc9,exp:2847cab97ebf4dfa9d223d124abe1064,673.0,682.0,ma:167cfcb321d14165b62d3c090e836776
tf:8cc5b51d8dc74c7ab22293d1e3e2d544,exp:2847cab97ebf4dfa9d223d124abe1064,613.5,615.0,ma:710555edbf5d4c26aa4572a995560dde
tf:10b2a1724e3e477fb816002c114b0ed7,exp:2847cab97ebf4dfa9d223d124abe1064,643.0,649.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:45fc55b734a841a0b0d1dfc856454c36,exp:2847cab97ebf4dfa9d223d124abe1064,682.0,689.0,ma:167cfcb321d14165b62d3c090e836776
tf:a91806f170d949b7a2346d18494c786e,exp:2847cab97ebf4dfa9d223d124abe1064,649.0,653.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:8d856bdf64404350934aa232f390ac14,exp:2847cab97ebf4dfa9d223d124abe1064,653.0,660.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:cfe8d57b7f8a4a9aa9db8cf2faf9a519,exp:2847cab97ebf4dfa9d223d124abe1064,660.0,662.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:35cc6a981ada4e36af4fe8b15f2bf5b8,exp:2847cab97ebf4dfa9d223d124abe1064,662.0,671.0,ma:376a2ebf0a8348fb8a4dd2498f5f6766
tf:fbd7323d66384d908dfc4976f43ae67b,exp:70f5b6adc0dc404fa05095013dd5ba19,161.0,167.0,ma:4bf9b909050049c6866347f2ede3d342
tf:64b8b6c0078f4b18ba327affe5e7bef5,exp:70f5b6adc0dc404fa05095013dd5ba19,167.0,176.0,ma:4bf9b909050049c6866347f2ede3d342
tf:6ad2e86e27ff4c7db882b07fa076c38d,exp:70f5b6adc0dc404fa05095013dd5ba19,176.0,177.0,ma:a62cfadc622447598c9fde014e804162
tf:dcbf27ba356147d0851621ee7323f645,exp:70f5b6adc0dc404fa05095013dd5ba19,177.0,180.0,ma:a62cfadc622447598c9fde014e804162
tf:7cb9b13108444423955aad6b14fcaeab,exp:70f5b6adc0dc404fa05095013dd5ba19,180.0,184.0,ma:4bf9b909050049c6866347f2ede3d342
tf:bcf21700b96c4bc59f504c83a8b46b3e,exp:70f5b6adc0dc404fa05095013dd5ba19,184.0,190.0,ma:4bf9b909050049c6866347f2ede3d342
tf:b57cb490e8914cd59f7eb5b324d8120b,exp:70f5b6adc0dc404fa05095013dd5ba19,190.0,194.0,ma:a62cfadc622447598c9fde014e804162
tf:2aa1d13a3aa84e77bd26352576833f0f,exp:70f5b6adc0dc404fa05095013dd5ba19,194.0,197.0,ma:4bf9b909050049c6866347f2ede3d342
tf:68e726b078b647dea6d08ef76fa04793,exp:70f5b6adc0dc404fa05095013dd5ba19,197.0,203.0,ma:4bf9b909050049c6866347f2ede3d342
tf:bc8c4afa7ff14c17aab8e750b4548e80,exp:70f5b6adc0dc404fa05095013dd5ba19,387.0,389.0,ma:4bf9b909050049c6866347f2ede3d342
tf:3a1f2a590b8d459c99c2c770d70323d4,exp:70f5b6adc0dc404fa05095013dd5ba19,389.0,393.0,ma:a62cfadc622447598c9fde014e804162
tf:d2c8df46f9b64d3697986127b600e910,exp:70f5b6adc0dc404fa05095013dd5ba19,393.0,398.0,ma:4bf9b909050049c6866347f2ede3d342
tf:a43c9702ad54457290007883fe7539b7,exp:70f5b6adc0dc404fa05095013dd5ba19,398.0,406.0,ma:4bf9b909050049c6866347f2ede3d342
tf:54ac3763f2004132bd70f25c57e23d85,exp:70f5b6adc0dc404fa05095013dd5ba19,406.0,415.0,ma:4bf9b909050049c6866347f2ede3d342
tf:5e9a9f1a6f3949bba6b28d3b814c9cf3,exp:70f5b6adc0dc404fa05095013dd5ba19,415.0,423.0,ma:a62cfadc622447598c9fde014e804162
tf:f2a75b3a654a4693b46f6d4e7efd3c49,exp:70f5b6adc0dc404fa05095013dd5ba19,423.0,428.0,ma:4bf9b909050049c6866347f2ede3d342
tf:2a1990b70e3847a6aca229d42e4b920b,exp:70f5b6adc0dc404fa05095013dd5ba19,423.0,428.0,ma:a62cfadc622447598c9fde014e804162
tf:86e0036a9d7c420aad0e2acac609f56b,exp:70f5b6adc0dc404fa05095013dd5ba19,428.0,434.0,ma:a62cfadc622447598c9fde014e804162
tf:8802b6b224eb4a309f8058b9bfbc34fa,exp:70f5b6adc0dc404fa05095013dd5ba19,434.0,443.0,ma:a62cfadc622447598c9fde014e804162
